STATE,District Name,Market Name,Commodity,Variety,Grade,Min_Price,Max_Price,Modal_Price,Price Date
Tamilnadu,coimbatore,Pollachi(Uzhavar Sandhai ),Potato,(Red Nanital),Local,3000,5000,5000.0,5/28/2025
Kerala,thiruvananthapuram,Aralamoodu,Onion,Onion,Non-FAQ,2500,4000,3500.0,5/28/2025
Tamilnadu,theni,Andipatti(Uzhavar Sandhai ),Potato,(Red Nanital),Local,2500,3000,3000.0,5/28/2025
Tamilnadu,theni,Periyakulam(Uzhavar Sandhai ),Potato,(Red Nanital),Local,2800,3000,3000.0,5/28/2025
Uttar Pradesh,agra,Achnera,Potato,Desi,FAQ,1080,1280,1180.0,5/28/2025
Maharashtra,pune,Pune(Manjri),Potato,Other,Local,1500,2200,2000.0,5/28/2025
Haryana,yamuna nagar,Chhachrauli,Onion,Onion,FAQ,1000,1500,1000.0,5/28/2025
Uttar Pradesh,jhansi,Moth,Onion,Red,Non-FAQ,770,850,830.0,5/28/2025
Kerala,kottayam,Ettumanoor,Potato,Potato,FAQ,3200,3400,3300.0,5/28/2025
Uttar Pradesh,ambedkarnagar,Akbarpur,Potato,Desi,Non-FAQ,1000,1150,1100.0,5/28/2025
Gujarat,ahmedabad,Ahmedabad(Chimanbhai Patal Market Vasana),Potato,Desi,FAQ,900,1300,1200.0,5/28/2025
Tamilnadu,namakkal,Namakkal(Uzhavar Sandhai ),Onion,Bellary,Local,2400,2700,2700.0,5/28/2025
Uttar Pradesh,ballia,Rasda,Potato,Desi,FAQ,1150,1300,1230.0,5/28/2025
Maharashtra,satara,Satara,Potato,Other,Local,1500,2000,1750.0,5/28/2025
Orissa,khurda,Balugaon,Onion,Other,FAQ,2200,2300,2200.0,5/28/2025
Punjab,sangrur,Sunam,Potato,Potato,FAQ,400,700,500.0,5/28/2025
West Bengal,bankura,Khatra,Potato,Jyoti,FAQ,1170,1300,1200.0,5/28/2025
Rajasthan,bharatpur,Bayana,Onion,Onion,FAQ,1000,1000,1000.0,5/28/2025
Kerala,kottayam,Pala,Potato,Potato,FAQ,3200,4000,3600.0,5/28/2025
Madhya Pradesh,indore,Mhow(F&V),Onion,Onion,FAQ,600,1800,1000.0,5/28/2025
Uttar Pradesh,gorakhpur,Gorakhpur,Onion,Red,FAQ,1200,1300,1250.0,5/28/2025
Punjab,jalandhar,Jalandhar City(Jalandhar),Potato,Other,FAQ,160,1000,380.0,5/28/2025
Uttar Pradesh,meerut,Meerut,Onion,Red,FAQ,1090,1290,1190.0,5/28/2025
Madhya Pradesh,khandwa,Sanawad(F&V),Onion,Onion,FAQ,1500,2000,1800.0,5/28/2025
Tamilnadu,virudhunagar,Aruppukottai(Uzhavar Sandhai ),Onion,Bellary,Local,2500,3000,3000.0,5/28/2025
Jammu & Kashmir,jammu,Batote,Onion,Other,FAQ,1800,2200,2000.0,5/28/2025
Uttar Pradesh,etawah,Bharthna,Onion,Red,FAQ,1170,1370,1270.0,5/28/2025
Gujarat,navsari,Navsari,Potato,(Red Nanital),FAQ,1200,2000,1600.0,5/28/2025
Tamilnadu,virudhunagar,Sivakasi(Uzhavar Sandhai ),Potato,(Red Nanital),Local,1800,2000,2000.0,5/28/2025
Uttar Pradesh,badaun,Wazirganj,Onion,Red,Non-FAQ,1075,1120,1100.0,5/28/2025
Haryana,rohtak,Rohtak,Potato,Other,FAQ,400,700,500.0,5/28/2025
Uttar Pradesh,bijnor,Chaandpur,Onion,Red,FAQ,1000,1200,1100.0,5/28/2025
Rajasthan,hanumangarh,Rawatsar,Potato,(Red Nanital),FAQ,1000,1000,1000.0,5/28/2025
Jammu & Kashmir,jammu,Akhnoor,Potato,Other,FAQ,1050,1350,1200.0,5/28/2025
Uttar Pradesh,bareilly,Bahedi,Onion,Red,FAQ,1220,1285,1245.0,5/28/2025
Kerala,thiruvananthapuram,Vamanapuram,Onion,Other,Non-FAQ,3000,3500,3000.0,5/28/2025
Maharashtra,kolhapur,Vadgaonpeth,Onion,Local,Local,1100,1400,1200.0,5/28/2025
Punjab,ludhiana,Sahnewal,Potato,Potato,FAQ,900,900,900.0,5/28/2025
West Bengal,nadia,Nadia,Onion,Local,FAQ,1300,1500,1400.0,5/28/2025
Uttar Pradesh,bulandshahar,Khurja,Potato,Desi,FAQ,1100,1200,1150.0,5/28/2025
Uttar Pradesh,jhansi,Chirgaon,Potato,Desi,FAQ,1200,1300,1230.0,5/28/2025
Uttar Pradesh,agra,Khairagarh,Potato,Desi,FAQ,800,900,850.0,5/28/2025
Uttar Pradesh,prayagraj,Ajuha,Potato,Desi,FAQ,1170,1300,1240.0,5/28/2025
Madhya Pradesh,mandsaur,Shamgarh,Onion,Onion,FAQ,500,665,665.0,5/28/2025
Rajasthan,churu,Churu,Onion,1st Sort,Non-FAQ,800,1000,900.0,5/28/2025
Kerala,alappuzha,Kayamkulam,Onion,Small,FAQ,5300,5500,5400.0,5/28/2025
Uttar Pradesh,shravasti,Bhinga,Potato,Desi,FAQ,1120,1425,1270.0,5/28/2025
Punjab,hoshiarpur,GarhShankar (Kotfatuhi),Onion,Other,FAQ,800,1300,1000.0,5/28/2025
Tamilnadu,dharmapuri,Harur(Uzhavar Sandhai ),Potato,(Red Nanital),Local,3400,3600,3600.0,5/28/2025
Uttar Pradesh,ghaziabad,Hapur,Potato,Desi,FAQ,1100,1200,1150.0,5/28/2025
Gujarat,anand,Khambhat(Veg Yard Khambhat),Potato,Other,FAQ,1000,1600,1300.0,5/28/2025
Delhi,delhi,Shahdara,Potato,Potato,FAQ,1000,1200,1100.0,5/28/2025
Uttar Pradesh,etawah,Jasvantnagar,Potato,Potato,FAQ,1000,1200,1100.0,5/28/2025
Punjab,faridkot,Kotkapura,Potato,Potato,FAQ,800,1000,900.0,5/28/2025
Maharashtra,nashik,Lasalgaon(Niphad),Onion,Other,Local,600,1620,1341.0,5/28/2025
Uttar Pradesh,bulandshahar,Sikarpur,Potato,Potato,FAQ,700,850,800.0,5/28/2025
Maharashtra,jalgaon,Jalgaon,Potato,Other,Local,1400,1600,1500.0,5/28/2025
Karnataka,shimoga,Shimoga,Potato,Local,FAQ,2500,3000,2700.0,5/28/2025
West Bengal,north 24 parganas,Habra,Potato,Other,FAQ,2000,2100,2100.0,5/28/2025
Tamilnadu,madurai,Chokkikulam(Uzhavar Sandhai ),Onion,Bellary,Local,2800,3000,3000.0,5/28/2025
Uttar Pradesh,saharanpur,Gangoh,Potato,Desi,FAQ,850,1120,1050.0,5/28/2025
Uttar Pradesh,bulandshahar,Buland Shahr,Onion,Red,FAQ,1050,1250,1175.0,5/28/2025
Tamilnadu,erode,Perundurai(Uzhavar Sandhai ),Potato,(Red Nanital),Local,4000,4500,4500.0,5/28/2025
Punjab,ludhiana,Doraha,Onion,Other,FAQ,1500,1500,1500.0,5/28/2025
West Bengal,hooghly,Champadanga,Onion,Nasik,FAQ,1300,1400,1400.0,5/28/2025
Tamilnadu,salem,Attayampatti(Uzhavar Sandhai ),Onion,Bellary,Local,2500,3000,3000.0,5/28/2025
Tamilnadu,salem,Athur(Uzhavar Sandhai ),Onion,Bellary,Local,3000,3400,3400.0,5/28/2025
Kerala,kollam,Kottarakkara,Onion,Other,FAQ,4000,4500,4200.0,5/28/2025
Punjab,gurdaspur,Dinanagar,Onion,Other,FAQ,1500,2000,2000.0,5/28/2025
Kerala,malappuram,Kondotty,Potato,Other,FAQ,2900,3100,3000.0,5/28/2025
Haryana,kaithal,Kaithal,Onion,1st Sort,FAQ,800,1400,1100.0,5/28/2025
Uttar Pradesh,agra,Achnera,Onion,Red,FAQ,1060,1140,1100.0,5/28/2025
Rajasthan,hanumangarh,Sangriya,Potato,Potato,FAQ,800,1800,1300.0,5/28/2025
Madhya Pradesh,indore,Indore(F&V),Potato,Desi,Non-FAQ,400,1600,800.0,5/28/2025
Madhya Pradesh,ratlam,Sailana,Onion,Onion,FAQ,141,1300,800.0,5/28/2025
Uttar Pradesh,muzaffarnagar,Muzzafarnagar,Onion,Red,Non-FAQ,900,1050,1000.0,5/28/2025
Uttar Pradesh,prayagraj,Allahabad,Onion,Red,FAQ,1200,1250,1225.0,5/28/2025
Maharashtra,akola,Akola,Potato,Other,Local,1000,1700,1500.0,5/28/2025
West Bengal,alipurduar,Alipurduar,Onion,Other,FAQ,1400,1700,1500.0,5/28/2025
Uttar Pradesh,firozabad,Sirsaganj,Potato,Potato,FAQ,900,1100,1000.0,5/28/2025
Maharashtra,nagpur,Hingna,Potato,Local,Local,2000,2200,2066.0,5/28/2025
Chattisgarh,rajnandgaon,Rajnandgaon,Potato,Potato,Non-FAQ,1500,1800,1600.0,5/28/2025
Tamilnadu,vellore,Thirupathur,Potato,(Red Nanital),Local,3400,3400,3400.0,5/28/2025
Haryana,kurukshetra,Thanesar,Potato,Potato,Non-FAQ,1000,1400,1200.0,5/28/2025
Madhya Pradesh,rajgarh,Sarangpur,Onion,Local,Non-FAQ,265,600,300.0,5/28/2025
Haryana,faridabad,Ballabhgarh,Potato,Other,FAQ,1000,1500,1300.0,5/28/2025
Tamilnadu,dindigul,Dindigul(Uzhavar Sandhai ),Potato,(Red Nanital),Local,4000,5000,5000.0,5/28/2025
Tamilnadu,the nilgiris,Gudalur(Uzhavar Sandhai ),Onion,Bellary,Local,2500,2800,2800.0,5/28/2025
Uttar Pradesh,banda,Banda,Potato,Desi,FAQ,1170,1340,1250.0,5/28/2025
Orissa,khurda,Balugaon,Potato,Other,Non-FAQ,1600,1700,1600.0,5/28/2025
Uttar Pradesh,hardoi,Hardoi,Onion,Pusa-Red,FAQ,1140,1200,1175.0,5/28/2025
Gujarat,rajkot,Gondal,Onion,White,FAQ,500,1320,950.0,5/28/2025
Uttar Pradesh,fatehpur,Fatehpur,Onion,Red,FAQ,1100,1275,1205.0,5/28/2025
Uttar Pradesh,firozabad,Firozabad,Onion,Red,FAQ,1000,1215,1100.0,5/28/2025
Tamilnadu,vellore,Kahithapattarai(Uzhavar Sandhai ),Potato,(Red Nanital),Local,3400,3400,3400.0,5/28/2025
Punjab,amritsar,Amritsar(Amritsar Mewa Mandi),Onion,Onion,FAQ,600,1200,900.0,5/28/2025
West Bengal,birbhum,Rampurhat,Potato,Jyoti,FAQ,1200,1240,1220.0,5/28/2025
Uttar Pradesh,jaunpur,Jaunpur,Potato,Badshah,FAQ,1140,1240,1190.0,5/28/2025
Tamilnadu,theni,Kambam(Uzhavar Sandhai ),Potato,(Red Nanital),Local,2800,3000,3000.0,5/28/2025
Uttar Pradesh,gonda,Gonda,Onion,Red,FAQ,1100,1250,1200.0,5/28/2025
West Bengal,jalpaiguri,Jalpaiguri Sadar,Potato,Jyoti,FAQ,1250,1300,1280.0,5/28/2025
Uttar Pradesh,shahjahanpur,Jalalabad,Potato,Potato,FAQ,700,750,720.0,5/28/2025
Uttar Pradesh,sambhal,Chandausi,Onion,Red,FAQ,1150,1250,1200.0,5/28/2025
Kerala,idukki,Kattappana,Potato,Other,Non-FAQ,3200,3500,3400.0,5/28/2025
Haryana,kaithal,Kaithal,Potato,(Red Nanital),FAQ,900,1100,1000.0,5/28/2025
Madhya Pradesh,shajapur,Agar,Onion,Onion,FAQ,500,500,500.0,5/28/2025
Tamilnadu,dindigul,Dindigul(Uzhavar Sandhai ),Onion,Bellary,Local,2500,3000,3000.0,5/28/2025
Maharashtra,nagpur,Hingna,Onion,Red,Local,1600,2000,1733.0,5/28/2025
Uttar Pradesh,saharanpur,Saharanpur,Potato,Desi,Non-FAQ,650,900,750.0,5/28/2025
Punjab,hoshiarpur,Hoshiarpur(Sham Churasi),Potato,Potato,FAQ,100,200,150.0,5/28/2025
West Bengal,north 24 parganas,Habra,Onion,Other,FAQ,1500,1700,1700.0,5/28/2025
Uttar Pradesh,mirzapur,Ahirora,Onion,Red,Non-FAQ,700,800,800.0,5/28/2025
Orissa,khurda,Balugaon,Potato,Other,FAQ,1800,2100,2000.0,5/28/2025
Tamilnadu,namakkal,Kumarapalayam(Uzhavar Sandhai ),Potato,(Red Nanital),Local,3000,3500,3500.0,5/28/2025
Tamilnadu,salem,Mettur(Uzhavar Sandhai ),Onion,Bellary,Local,2000,3000,3000.0,5/28/2025
Punjab,jalandhar,Lohian Khas,Potato,Other,FAQ,300,700,500.0,5/28/2025
Kerala,alappuzha,Madhavapuram,Potato,Other,FAQ,2500,2700,2600.0,5/28/2025
Punjab,gurdaspur,Gurdaspur,Onion,Other,FAQ,900,1100,1000.0,5/28/2025
Rajasthan,ajmer,Madanganj Kishangarh,Potato,(Red Nanital),FAQ,1200,1800,1500.0,5/28/2025
Haryana,gurgaon,Gurgaon,Onion,Other,FAQ,800,1200,1000.0,5/28/2025
Uttar Pradesh,sonbhadra,Dudhi,Potato,Local,FAQ,1000,1200,1100.0,5/28/2025
Tamilnadu,thanjavur,Thanjavur(Uzhavar Sandhai ),Potato,(Red Nanital),Local,3600,3600,3600.0,5/28/2025
Tamilnadu,thiruvarur,Mannargudi I(Uzhavar Sandhai ),Potato,(Red Nanital),Local,3800,3800,3800.0,5/28/2025
Tamilnadu,villupuram,Ulundurpettai,Potato,(Red Nanital),Local,3500,3500,3500.0,5/28/2025
Gujarat,bharuch,Ankleshwar,Potato,Potato,FAQ,700,2000,1500.0,5/28/2025
Tamilnadu,coimbatore,Vadavalli(Uzhavar Sandhai ),Potato,(Red Nanital),Local,2000,5200,5200.0,5/28/2025
Gujarat,kheda,Nadiad,Potato,Other,Non-FAQ,1200,1300,1250.0,5/28/2025
Haryana,rohtak,Rohtak,Onion,Other,FAQ,600,1000,800.0,5/28/2025
Meghalaya,east khasi hills,Shillong,Potato,Local,FAQ,1500,1700,1600.0,5/28/2025
Kerala,idukki,Vandiperiyar,Potato,Other,FAQ,3500,3800,3800.0,5/28/2025
West Bengal,hooghly,Champadanga,Potato,Jyoti,FAQ,1400,1420,1400.0,5/28/2025
Kerala,alappuzha,Cherthala,Potato,Chips,FAQ,5000,5200,5100.0,5/28/2025
Haryana,yamuna nagar,Chhachrauli,Potato,Potato,FAQ,800,1200,800.0,5/28/2025
Tamilnadu,thiruvarur,Muthupettai(Uzhavar Sandhai ),Potato,(Red Nanital),Local,4000,4000,4000.0,5/28/2025
Tamilnadu,cuddalore,Chidambaram(Uzhavar Sandhai ),Potato,(Red Nanital),Local,4000,4000,4000.0,5/28/2025
Tamilnadu,dindigul,Palani(Uzhavar Sandhai ),Onion,Bellary,Local,2500,3000,3000.0,5/28/2025
Karnataka,chikmagalur,Chikkamagalore,Potato,Other,FAQ,2037,2237,2137.0,5/28/2025
Tamilnadu,dharmapuri,Palacode(Uzhavar Sandhai ),Onion,Bellary,Local,2700,3000,3000.0,5/28/2025
Gujarat,bhavnagar,Bhavnagar,Onion,Red,FAQ,635,750,690.0,5/28/2025
Uttar Pradesh,rampur,Rampur,Onion,Red,FAQ,1175,1260,1220.0,5/28/2025
West Bengal,jalpaiguri,Dhupguri,Potato,Red,FAQ,1300,1400,1400.0,5/28/2025
Uttar Pradesh,unnao,Bangarmau,Potato,Desi,FAQ,1190,1290,1245.0,5/28/2025
Tamilnadu,krishnagiri,Denkanikottai(Uzhavar Sandhai ),Potato,(Red Nanital),Local,2500,3000,3000.0,5/28/2025
Haryana,kaithal,Dhand,Potato,Other,FAQ,1000,1200,1180.0,5/28/2025
Maharashtra,ahmednagar,Rahuri,Potato,Other,Local,500,2000,1250.0,5/28/2025
Uttar Pradesh,ghaziabad,Ghaziabad,Potato,Desi,FAQ,1100,1160,1130.0,5/28/2025
Tamilnadu,namakkal,Rasipuram(Uzhavar Sandhai ),Potato,(Red Nanital),Local,3000,3500,3500.0,5/28/2025
Haryana,panipat,Madlauda,Potato,Other,FAQ,600,600,600.0,5/28/2025
Uttar Pradesh,badaun,Badayoun,Potato,Desi,FAQ,1050,1180,1115.0,5/28/2025
Bihar,rohtas,Natwar,Potato,Jyoti,FAQ,800,1000,900.0,5/28/2025
Himachal Pradesh,kangra,Kangra(Baijnath),Onion,Onion,FAQ,1600,1700,1700.0,5/28/2025
Uttar Pradesh,ambedkarnagar,Akbarpur,Onion,Red,Non-FAQ,1100,1180,1150.0,5/28/2025
Maharashtra,nashik,Dindori(Vani),Onion,Other,Local,800,2160,1450.0,5/28/2025
Tamilnadu,coimbatore,RSPuram(Uzhavar Sandhai ),Onion,Bellary,Local,1800,2300,2300.0,5/28/2025
Haryana,rohtak,Sampla,Potato,Other,FAQ,1000,1200,1000.0,5/28/2025
Maharashtra,mumbai,Vashi New Mumbai,Onion,Other,Local,900,1600,1250.0,5/28/2025
Tamilnadu,salem,Attayampatti(Uzhavar Sandhai ),Potato,(Red Nanital),Local,3800,3800,3800.0,5/28/2025
Himachal Pradesh,kullu,Kullu,Onion,Other,FAQ,1800,2000,1900.0,5/28/2025
West Bengal,jalpaiguri,Moynaguri,Potato,Jyoti,FAQ,1220,1250,1235.0,5/28/2025
Madhya Pradesh,ratlam,Ratlam,Onion,Onion,FAQ,100,1399,400.0,5/28/2025
Tamilnadu,salem,Athur(Uzhavar Sandhai ),Potato,(Red Nanital),Local,3500,3800,3800.0,5/28/2025
Uttar Pradesh,badaun,Badayoun,Potato,Desi,Non-FAQ,1000,1090,1050.0,5/28/2025
Haryana,kurukshetra,Pipli,Onion,Local,FAQ,300,1240,885.0,5/28/2025
Uttar Pradesh,ballia,Ballia,Onion,Red,FAQ,1140,1200,1170.0,5/28/2025
Haryana,faridabad,Ballabhgarh,Onion,Other,FAQ,800,1200,1000.0,5/28/2025
Uttar Pradesh,aligarh,Aligarh,Onion,Red,FAQ,1200,1340,1270.0,5/28/2025
Tamilnadu,salem,Sooramangalam(Uzhavar Sandhai ),Potato,(Red Nanital),Local,3800,6600,6600.0,5/28/2025
Uttar Pradesh,bahraich,Bahraich,Potato,Desi,FAQ,1200,1350,1275.0,5/28/2025
Tamilnadu,coimbatore,RSPuram(Uzhavar Sandhai ),Potato,(Red Nanital),Local,2000,5200,5200.0,5/28/2025
Uttar Pradesh,jaunpur,Mugrabaadshahpur,Potato,Badshah,FAQ,1090,1290,1190.0,5/28/2025
West Bengal,bankura,Indus(Bankura Sadar),Potato,Jyoti,FAQ,1230,1260,1250.0,5/28/2025
Assam,lakhimpur,Lakhimpur,Onion,Red,FAQ,1150,1260,1200.0,5/28/2025
West Bengal,jalpaiguri,Jalpaiguri Sadar,Onion,Nasik,FAQ,1800,2000,1900.0,5/28/2025
Bihar,sheohar,Sheohar,Potato,Jyoti,FAQ,1800,2200,2000.0,5/28/2025
Uttar Pradesh,shahjahanpur,Puwaha,Potato,Desi,FAQ,1050,1125,1100.0,5/28/2025
Uttar Pradesh,lalitpur,Lalitpur,Onion,Red,FAQ,1260,1300,1280.0,5/28/2025
Kerala,kollam,Anchal,Onion,Other,FAQ,2500,2700,2600.0,5/28/2025
Madhya Pradesh,ratlam,A lot,Onion,Onion,FAQ,50,1001,150.0,5/28/2025
Uttar Pradesh,prayagraj,Ajuha,Onion,Red,FAQ,1160,1300,1230.0,5/28/2025
Tamilnadu,krishnagiri,Denkanikottai(Uzhavar Sandhai ),Onion,Bellary,Local,2500,3000,3000.0,5/28/2025
Uttar Pradesh,shahjahanpur,Puwaha,Potato,Desi,Non-FAQ,1000,1040,1020.0,5/28/2025
Haryana,karnal,"New Grain Market(main), Karnal",Onion,Other,FAQ,1100,1300,1200.0,5/28/2025
Kerala,alappuzha,Cherthala,Onion,Big,FAQ,2500,2700,2600.0,5/28/2025
Uttar Pradesh,rampur,Milak,Potato,Local,FAQ,1100,1175,1140.0,5/28/2025
Uttar Pradesh,banda,Atarra,Potato,Desi,FAQ,1170,1320,1245.0,5/28/2025
Uttar Pradesh,badaun,Shahaswan,Potato,Potato,Non-FAQ,1000,1200,1100.0,5/28/2025
Uttar Pradesh,chandauli,Chandoli,Potato,Badshah,FAQ,1110,1210,1160.0,5/28/2025
Uttar Pradesh,aligarh,Charra,Onion,Red,FAQ,1600,1700,1650.0,5/28/2025
Kerala,kollam,Chathanoor,Potato,Other,FAQ,3800,4200,4000.0,5/28/2025
Maharashtra,sholapur,Akluj,Potato,Other,Local,1800,2200,2000.0,5/28/2025
Himachal Pradesh,kullu,Bhuntar,Potato,Other,FAQ,1300,1800,1500.0,5/28/2025
Tamilnadu,theni,Theni(Uzhavar Sandhai ),Potato,(Red Nanital),Local,3000,3000,3000.0,5/28/2025
Kerala,alappuzha,Chengannur,Onion,Small,FAQ,6700,7000,6800.0,5/28/2025
Tamilnadu,namakkal,Mohanur(Uzhavar Sandhai ),Potato,(Red Nanital),Local,3000,3500,3500.0,5/28/2025
Haryana,yamuna nagar,Yamuna Nagar,Potato,Other,FAQ,200,1000,600.0,5/28/2025
Madhya Pradesh,morena,Ambaha,Potato,Desi,Non-FAQ,800,830,825.0,5/28/2025
Kerala,kottayam,Kottayam,Potato,Potato,FAQ,3400,3800,3600.0,5/28/2025
Uttar Pradesh,jhansi,Moth,Potato,Desi,FAQ,1200,1300,1250.0,5/28/2025
Orissa,nuapada,Khariar,Potato,Local,Non-FAQ,2000,2500,2000.0,5/28/2025
Maharashtra,amarawati,Amrawati(Frui & Veg. Market),Potato,Local,Local,1000,1800,1400.0,5/28/2025
Haryana,palwal,Hassanpur,Onion,Other,Non-FAQ,1200,1200,1200.0,5/28/2025
Orissa,bargarh,Bargarh,Potato,Other,FAQ,2000,2200,2100.0,5/28/2025
Tamilnadu,namakkal,Paramathivelur(Uzhavar Sandhai ),Onion,Bellary,Local,2500,3000,3000.0,5/28/2025
West Bengal,paschim bardhaman,Asansol,Potato,Jyoti,FAQ,1400,1460,1420.0,5/28/2025
Tamilnadu,salem,Thammampatti (Uzhavar Sandhai ),Potato,(Red Nanital),Local,3400,3800,3800.0,5/28/2025
Haryana,faridabad,"New Grain Market , Faridabad",Potato,Other,Non-FAQ,800,1400,1100.0,5/28/2025
Haryana,karnal,"New Grain Market(main), Karnal",Potato,Other,FAQ,1000,1200,1100.0,5/28/2025
Uttar Pradesh,sambhal,Sambhal,Onion,Red,FAQ,1200,1650,1400.0,5/28/2025
Uttar Pradesh,maharajganj,Gadaura,Onion,Red,FAQ,1200,1400,1300.0,5/28/2025
Uttar Pradesh,saharanpur,Gangoh,Onion,Red,FAQ,1000,1100,1020.0,5/28/2025
Tamilnadu,thanjavur,Papanasam(Uzhavar Sandhai ),Onion,Bellary,Local,2400,3600,3600.0,5/28/2025
Tamilnadu,the nilgiris,Coonoor(Uzhavar Sandhai ),Potato,(Red Nanital),Local,4500,5500,5500.0,5/28/2025
Tamilnadu,virudhunagar,Thalavaipuram(Uzhavar Sandhai ),Potato,(Red Nanital),Local,3000,3400,3400.0,5/28/2025
Rajasthan,rajsamand,Rajsamand,Potato,Potato,FAQ,700,900,800.0,5/28/2025
Tamilnadu,theni,Devaram(Uzhavar Sandhai ),Onion,Bellary,Local,2500,2500,2500.0,5/28/2025
Haryana,kurukshetra,Ladwa,Potato,Potato,Non-FAQ,800,1200,1000.0,5/28/2025
Himachal Pradesh,chamba,Chamba,Potato,Other,FAQ,1200,1400,1300.0,5/28/2025
Madhya Pradesh,gwalior,Lashkar(F&V),Potato,Local,Non-FAQ,1200,1600,1400.0,5/28/2025
Tamilnadu,nagapattinam,Nagapattinam(Uzhavar Sandhai ),Potato,(Red Nanital),Local,4000,4500,4500.0,5/28/2025
Maharashtra,kolhapur,Kolhapur,Onion,Other,Local,500,2300,1500.0,5/28/2025
Tamilnadu,virudhunagar,Kariyapatti(Uzhavar Sandhai ),Potato,(Red Nanital),Local,4000,6000,6000.0,5/28/2025
Tamilnadu,namakkal,Namakkal(Uzhavar Sandhai ),Potato,(Red Nanital),Local,3000,3400,3400.0,5/28/2025
Madhya Pradesh,bhopal,Bhopal(F&V),Potato,Other,Non-FAQ,400,1000,600.0,5/28/2025
Gujarat,rajkot,Rajkot(Veg.Sub Yard),Potato,Desi,FAQ,900,1755,1325.0,5/28/2025
Maharashtra,nashik,Pimpalgaon Baswant(Saykheda),Onion,Other,Local,600,1520,1125.0,5/28/2025
West Bengal,nadia,Bethuadahari,Potato,F.A.Q.,FAQ,1450,1470,1460.0,5/28/2025
Andhra Pradesh,hyderabad,Mahboob Manison,Potato,(Red Nanital),FAQ,1500,1600,1550.0,5/28/2025
Punjab,sangrur,Ahmedgarh,Onion,Other,FAQ,1400,1500,1400.0,5/28/2025
Gujarat,porbandar,Porbandar,Onion,Other,FAQ,500,1000,750.0,5/28/2025
Uttar Pradesh,hardoi,Madhoganj,Potato,Badshah,FAQ,1200,1300,1250.0,5/28/2025
Punjab,patiala,Samana,Potato,Other,FAQ,1000,1500,1300.0,5/28/2025
Madhya Pradesh,shajapur,Shajapur,Onion,Medium,FAQ,196,1105,987.0,5/28/2025
Tamilnadu,sivaganga,Karaikudi(Uzhavar Sandhai ),Potato,(Red Nanital),Local,4500,5500,5500.0,5/28/2025
West Bengal,jalpaiguri,Dhupguri,Onion,Other,FAQ,1700,1800,1800.0,5/28/2025
Madhya Pradesh,jabalpur,Jabalpur(F&V),Potato,Desi,FAQ,1100,1500,1300.0,5/28/2025
Orissa,kalahandi,Bhawanipatna,Onion,Local,FAQ,1250,1250,1250.0,5/28/2025
Haryana,jind,Safidon,Potato,Other,Non-FAQ,1000,1000,1000.0,5/28/2025
Madhya Pradesh,bhopal,Bhopal(F&V),Onion,Other,Non-FAQ,300,1200,700.0,5/28/2025
Punjab,moga,Nihal Singh Wala,Potato,Other,FAQ,900,1200,1000.0,5/28/2025
Kerala,kollam,Anchal,Potato,Other,FAQ,5200,5400,5300.0,5/28/2025
Tamilnadu,virudhunagar,Aruppukottai(Uzhavar Sandhai ),Potato,(Red Nanital),Local,3500,4000,4000.0,5/28/2025
Orissa,nuapada,Khariar Road,Onion,Other,Non-FAQ,1500,2000,2000.0,5/28/2025
West Bengal,paschim bardhaman,Asansol,Onion,Nasik,FAQ,1450,1550,1500.0,5/28/2025
Punjab,sangrur,Sunam,Onion,Onion,FAQ,1000,1300,1200.0,5/28/2025
Uttar Pradesh,bijnor,Bijnaur,Potato,Desi,FAQ,1125,1200,1150.0,5/28/2025
Tamilnadu,coimbatore,Mettupalayam(Uzhavar Sandhai ),Potato,(Red Nanital),Local,4500,5000,5000.0,5/28/2025
Gujarat,ahmedabad,Ahmedabad(Chimanbhai Patal Market Vasana),Onion,Local,FAQ,400,800,700.0,5/28/2025
West Bengal,north 24 parganas,Barasat,Potato,Other,FAQ,1500,1500,1500.0,5/28/2025
Himachal Pradesh,mandi,Mandi(Takoli),Potato,Other,FAQ,1000,1200,1200.0,5/28/2025
Gujarat,navsari,Bilimora,Onion,Nasik,FAQ,1000,1600,1300.0,5/28/2025
Uttar Pradesh,chandauli,Chandoli,Onion,Red,FAQ,1090,1190,1140.0,5/28/2025
Uttar Pradesh,mainpuri,Ghiraur,Potato,Local,FAQ,1065,1265,1165.0,5/28/2025
Haryana,kurukshetra,Shahabad,Onion,Onion,Non-FAQ,700,1200,855.0,5/28/2025
Uttar Pradesh,bareilly,Bareilly,Potato,Potato,Non-FAQ,950,975,960.0,5/28/2025
Kerala,ernakulam,Broadway market,Onion,1st Sort,Non-FAQ,2200,0,2400.0,5/28/2025
Uttar Pradesh,gonda,Gonda,Potato,Potato,FAQ,1150,1300,1250.0,5/28/2025
Uttar Pradesh,bareilly,Anwala,Onion,Red,FAQ,1000,1200,1100.0,5/28/2025
Jammu & Kashmir,rajouri,Rajouri (F&V),Potato,Other,Non-FAQ,1400,1600,1500.0,5/28/2025
Uttar Pradesh,jhansi,Gurusarai,Onion,Red,Non-FAQ,925,1080,1000.0,5/28/2025
Orissa,keonjhar,Keonjhar,Potato,Other,Non-FAQ,1800,2000,2000.0,5/28/2025
Rajasthan,baran,Baran,Potato,Other,Non-FAQ,600,900,700.0,5/28/2025
